# t (s)	mx ()	my ()	mz ()	B_extx (T)	B_exty (T)	B_extz (T)	E_total (J)	E_anis (J)	E_demag (J)	E_exch (J)	E_Zeeman (J)	ext_topologicalcharge ()	Temp (K)	LastErr ()
1.2900735821244057e-09	0.001719903	-0.001048795	0.77104163	0	0	0.24970987	4.8344347e-16	-4.0654953e-16	4.3935416e-16	6.6206356e-16	-2.0188942e-16	-8.443004	750	3.4510178e-06
1.3000464518076005e-09	0.0014668911	-0.0018684353	0.77072287	0	0	0.24970004	4.8262307e-16	-4.0602673e-16	4.389487e-16	6.660468e-16	-2.017979e-16	-7.470201	750	4.0439495e-06
1.3101152970688123e-09	0.000120602665	-0.00033369847	0.7704348	0	0	0.24968985	5.099028e-16	-4.0611932e-16	4.3897617e-16	6.6430496e-16	-2.0171433e-16	-6.2962475	750	2.7566766e-06
1.3201376750158283e-09	0.0008362187	-0.0016479717	0.77037835	0	0	0.24967982	4.9856195e-16	-4.0607644e-16	4.3887162e-16	6.64553e-16	-2.0169145e-16	-6.216353	750	4.4399335e-06
1.3300742937183285e-09	0.0026499503	-0.0022917544	0.77194613	0	0	0.24967	4.985931e-16	-4.070704e-16	4.401643e-16	6.633595e-16	-2.0209388e-16	-7.397394	750	3.416178e-06
1.340124947904058e-09	0.004722314	-0.002349555	0.77178544	0	0	0.2496598	4.964203e-16	-4.0704253e-16	4.3979968e-16	6.6179065e-16	-2.0204367e-16	-2.9344337	750	3.109638e-06
1.3501208900076892e-09	0.004215965	-0.002811361	0.7709895	0	0	0.24964997	5.02308e-16	-4.068931e-16	4.3969083e-16	6.637831e-16	-2.0182724e-16	-7.983783	750	5.0634158e-06
1.3600132869948776e-09	0.0038178759	-0.0012941172	0.77123815	0	0	0.24963999	5.0075026e-16	-4.069384e-16	4.3984796e-16	6.638632e-16	-2.0188433e-16	-5.9655185	750	4.208328e-06
1.3700574287908295e-09	0.0052515073	0.0009596038	0.7693594	0	0	0.24962996	5.034297e-16	-4.0569667e-16	4.385834e-16	6.697023e-16	-2.0138444e-16	-6.0124555	750	3.9047486e-06
1.3800480957905259e-09	0.002282414	0.0016312627	0.77023566	0	0	0.24961995	4.965774e-16	-4.065096e-16	4.393327e-16	6.6499694e-16	-2.0160571e-16	-6.421291	750	3.0255255e-06
1.3900125556404836e-09	0.0012386652	-0.0005331504	0.77128404	0	0	0.24960996	4.832276e-16	-4.073486e-16	4.40056e-16	6.6187075e-16	-2.0187207e-16	-8.97003	750	2.4264134e-06
1.4000793584934498e-09	0.0014993305	-0.00037260848	0.7711881	0	0	0.24959992	4.833565e-16	-4.0695108e-16	4.397786e-16	6.6115744e-16	-2.0183877e-16	-7.2640543	750	3.4051188e-06
1.4100981626967788e-09	0.0046769567	0.0021159502	0.7717757	0	0	0.2495899	4.8824975e-16	-4.0792395e-16	4.4080256e-16	6.587662e-16	-2.0198452e-16	-6.359747	750	3.7923505e-06
1.4201475919468067e-09	0.0023958301	-8.103717e-05	0.7718361	0	0	0.24957989	4.7940704e-16	-4.0754114e-16	4.4023124e-16	6.587154e-16	-2.0199216e-16	-7.129291	750	3.3586725e-06
1.4301066530476588e-09	0.0047004484	-0.000806362	0.77161497	0	0	0.2495699	4.998221e-16	-4.0731625e-16	4.4024508e-16	6.607163e-16	-2.0192625e-16	-9.617806	750	3.64843e-06
1.4400071981226526e-09	0.0051516877	-0.0007154993	0.7721116	0	0	0.24955991	5.0059446e-16	-4.0756173e-16	4.4065698e-16	6.6337593e-16	-2.0204818e-16	-6.530983	750	3.348086e-06
1.450014192595717e-09	0.0005133655	0.0004769778	0.77241814	0	0	0.2495499	5.0396126e-16	-4.0752886e-16	4.405918e-16	6.5973776e-16	-2.021203e-16	-10.864076	750	2.8498548e-06
1.4600061027551566e-09	-0.00051210425	0.001833119	0.77122295	0	0	0.24954006	5.0105784e-16	-4.0715121e-16	4.4011186e-16	6.6773757e-16	-2.0179945e-16	-7.737496	750	2.733734e-06
1.4700556259426691e-09	-0.002183954	0.004206257	0.7711882	0	0	0.24952987	4.919256e-16	-4.0644537e-16	4.394809e-16	6.6477237e-16	-2.0178225e-16	-4.6482115	750	1.8847679e-06
1.4800201506193317e-09	-0.0036179395	0.0017266483	0.7730308	0	0	0.24952003	5.0070823e-16	-4.0813226e-16	4.4128145e-16	6.632763e-16	-2.0225629e-16	-8.244634	750	4.1498556e-06
1.490086371647926e-09	-0.0036045974	-0.0013356402	0.7736591	0	0	0.24950984	4.899356e-16	-4.0898742e-16	4.420055e-16	6.625695e-16	-2.0241254e-16	-7.650809	750	3.095995e-06
1.5000756280863737e-09	-0.0037549005	-0.00094118225	0.7733782	0	0	0.24949983	4.8269305e-16	-4.084565e-16	4.4127486e-16	6.6150727e-16	-2.0233093e-16	-8.38175	750	2.2487077e-06
1.5100423840206133e-09	-0.006211127	0.00063401577	0.77458954	0	0	0.24949001	4.816456e-16	-4.0857688e-16	4.419124e-16	6.6142024e-16	-2.0263974e-16	-8.247795	750	2.7535907e-06
1.5200433965850964e-09	-0.007906686	-0.0006910558	0.77413285	0	0	0.24948	4.873473e-16	-4.088857e-16	4.4196993e-16	6.626708e-16	-2.0251214e-16	-9.066069	750	5.185454e-06
1.5301245244176366e-09	-0.01156786	-0.0011702745	0.7723309	0	0	0.24946979	4.8311715e-16	-4.075302e-16	4.4043225e-16	6.604461e-16	-2.0203258e-16	-9.17043	750	3.288538e-06
1.5400218464944125e-09	-0.007560066	-0.00087182084	0.7722778	0	0	0.24945998	4.9544725e-16	-4.0779292e-16	4.407551e-16	6.600512e-16	-2.0201067e-16	-9.175208	750	4.601112e-06
1.5500519597057078e-09	-0.005984839	-0.0044110287	0.7719259	0	0	0.24944995	4.9065543e-16	-4.077083e-16	4.407085e-16	6.605988e-16	-2.0191051e-16	-8.578803	750	3.811952e-06
1.5600913910940145e-09	-0.0044369204	-0.0036939727	0.77068484	0	0	0.24943994	4.839068e-16	-4.071017e-16	4.399505e-16	6.656348e-16	-2.0157779e-16	-8.605804	750	3.5548917e-06
1.5701305867718387e-09	-0.0047778245	5.068278e-05	0.7695765	0	0	0.24942991	4.97492e-16	-4.0607853e-16	4.3879936e-16	6.63609e-16	-2.0127976e-16	-10.032009	750	2.4506467e-06
1.5800505422206512e-09	-0.00451786	-0.00062906294	0.7691951	0	0	0.24941994	4.8847585e-16	-4.056974e-16	4.3823026e-16	6.603297e-16	-2.0117206e-16	-6.9275107	750	3.6744605e-06
1.5900683952695067e-09	-0.001420642	-0.0031326823	0.76797104	0	0	0.24940993	4.997347e-16	-4.0459646e-16	4.3704735e-16	6.6494543e-16	-2.0084383e-16	-7.6965938	750	3.3276042e-06
1.6000094020284774e-09	0.0004552881	-0.0045086304	0.7679685	0	0	0.24939993	4.844889e-16	-4.0434417e-16	4.3697392e-16	6.6375916e-16	-2.0083514e-16	-9.16665	750	2.6786374e-06
1.610113044786862e-09	0.004970085	-0.0057193497	0.76743126	0	0	0.24938989	4.984635e-16	-4.042351e-16	4.365597e-16	6.594991e-16	-2.0068652e-16	-9.551499	750	2.5587758e-06
1.6201160761371167e-09	0.007814389	-0.0021570239	0.766397	0	0	0.24937989	5.018791e-16	-4.0334086e-16	4.3614772e-16	6.6407886e-16	-2.0040804e-16	-11.021879	750	2.236034e-06
1.6300836020251955e-09	0.008913622	-0.00010349054	0.7667573	0	0	0.24936987	4.964477e-16	-4.0404403e-16	4.3659564e-16	6.6378753e-16	-2.0049425e-16	-7.0191	750	3.2063747e-06
1.6401339304271446e-09	0.008089069	6.235414e-05	0.7662389	0	0	0.24935986	4.984108e-16	-4.0386827e-16	4.3674324e-16	6.699894e-16	-2.0035061e-16	-8.692704	750	4.3075675e-06
1.6500053286614028e-09	0.0057917777	-0.0005972206	0.76603234	0	0	0.24935004	4.988709e-16	-4.042103e-16	4.3692485e-16	6.673266e-16	-2.0028864e-16	-9.280403	750	5.137918e-06
1.660036294316304e-09	0.0067006294	0.00025519077	0.76652986	0	0	0.24934003	4.986577e-16	-4.0519965e-16	4.3797863e-16	6.622033e-16	-2.0041071e-16	-9.103722	750	4.118468e-06
1.6700813789088295e-09	0.005298764	0.0028469656	0.7657945	0	0	0.24933001	4.980545e-16	-4.0449855e-16	4.3728346e-16	6.6520107e-16	-2.0021037e-16	-10.490359	750	2.6322298e-06
1.68007646812449e-09	0.0037344098	0.0022376478	0.76491	0	0	0.24932	4.989551e-16	-4.0339814e-16	4.3602704e-16	6.658984e-16	-1.999711e-16	-8.613227	750	2.8389247e-06
1.6900610459788225e-09	0.003326082	0.0057777134	0.7659599	0	0	0.24930999	5.069511e-16	-4.046194e-16	4.3744606e-16	6.644067e-16	-2.0023758e-16	-11.864615	750	3.683552e-06
1.7000830877621703e-09	-0.0010415282	0.0048908656	0.7682915	0	0	0.24929997	4.8819326e-16	-4.0589348e-16	4.387762e-16	6.6389834e-16	-2.00839e-16	-10.453671	750	2.526076e-06
1.7100993981916849e-09	-0.0020180845	0.007191886	0.76839125	0	0	0.24928996	4.7922837e-16	-4.060441e-16	4.3866216e-16	6.59381e-16	-2.0085702e-16	-9.920145	750	3.484503e-06
1.720152785733731e-09	-0.0047049383	0.0073781814	0.768405	0	0	0.24927977	4.9392926e-16	-4.0597675e-16	4.386238e-16	6.632681e-16	-2.008525e-16	-8.2271185	750	3.5654573e-06
1.730127808544506e-09	-0.006576025	0.005892695	0.76785195	0	0	0.24926993	4.923011e-16	-4.0521532e-16	4.3771055e-16	6.587234e-16	-2.0069992e-16	-9.837647	750	3.0039823e-06
1.7401087630412906e-09	-0.0074946545	0.0015641332	0.7689048	0	0	0.24925993	4.925382e-16	-4.0566173e-16	4.383199e-16	6.620167e-16	-2.0096706e-16	-9.027467	750	2.7157396e-06
1.7501428644297373e-09	-0.007409113	0.0032664775	0.76860344	0	0	0.2492499	5.0286694e-16	-4.048964e-16	4.3801074e-16	6.6368716e-16	-2.0088019e-16	-8.715648	750	2.2301253e-06
1.7600100562679293e-09	-0.008084379	0.0036550472	0.768816	0	0	0.24923995	4.9372333e-16	-4.054306e-16	4.3816705e-16	6.631865e-16	-2.0092781e-16	-10.977694	750	3.1150319e-06
1.7700392879674822e-09	-0.009255954	0.0024982556	0.76906025	0	0	0.24922992	4.8332494e-16	-4.0565713e-16	4.3822462e-16	6.6118947e-16	-2.0098354e-16	-7.1016755	750	2.0227462e-06
1.7800478239164308e-09	-0.007643257	-0.0024336628	0.76782715	0	0	0.24921991	4.937086e-16	-4.0477206e-16	4.3734074e-16	6.637239e-16	-2.0065326e-16	-9.835955	750	3.1724878e-06
1.7900466428873705e-09	-0.007935308	-0.0009648537	0.7666014	0	0	0.24920991	5.0532747e-16	-4.044258e-16	4.3720357e-16	6.6400686e-16	-2.0032488e-16	-9.618111	750	3.6733275e-06
1.800004584254928e-09	-0.0067334017	-0.000880633	0.76636916	0	0	0.24920008	4.947384e-16	-4.0449418e-16	4.3702832e-16	6.645388e-16	-2.0025619e-16	-8.2107935	750	2.4871258e-06
1.810123676440319e-09	-0.0068759746	0.0023343852	0.765585	0	0	0.24918987	4.975337e-16	-4.0302937e-16	4.356116e-16	6.6352924e-16	-2.0004316e-16	-8.864611	750	2.5745956e-06
1.8201390399389631e-09	-0.0062489267	-0.00091883633	0.76671344	0	0	0.24917985	5.1499566e-16	-4.0407344e-16	4.3665994e-16	6.684486e-16	-2.0032998e-16	-10.170844	750	2.6944315e-06
1.8301215505982813e-09	-0.006116389	-0.00431707	0.7681329	0	0	0.24916984	5.111203e-16	-4.0562108e-16	4.3838323e-16	6.662337e-16	-2.0069282e-16	-8.410633	750	2.9726082e-06
1.8401158702362354e-09	-0.0046120384	-0.0028927862	0.7685392	0	0	0.24915984	5.1169435e-16	-4.0549685e-16	4.386146e-16	6.701758e-16	-2.0079092e-16	-8.950108	750	3.231523e-06
1.8501375450409677e-09	-0.0034843027	-0.0026556696	0.76880383	0	0	0.24914981	5.03754e-16	-4.0559664e-16	4.385801e-16	6.661203e-16	-2.0085196e-16	-11.175268	750	3.5710816e-06
1.8600267410174886e-09	-0.0020930162	0.00085507147	0.76918584	0	0	0.24914001	5.0454306e-16	-4.0568762e-16	4.385092e-16	6.628606e-16	-2.009438e-16	-9.593488	750	3.5113387e-06
1.870093031365867e-09	-0.0033495403	0.0008231278	0.7696428	0	0	0.24912998	4.8681376e-16	-4.0586632e-16	4.3874435e-16	6.6262297e-16	-2.0105505e-16	-6.7777624	750	3.5197e-06
1.8800264349545896e-09	-0.004095396	-0.0004614484	0.76803046	0	0	0.24911998	5.028417e-16	-4.0506976e-16	4.377443e-16	6.604386e-16	-2.0062587e-16	-7.3400016	750	3.1768398e-06
1.8900250919830363e-09	-0.007966424	-0.0024085832	0.76715237	0	0	0.24910997	4.8442794e-16	-4.0424896e-16	4.3677122e-16	6.6307867e-16	-2.0038843e-16	-9.169202	750	3.1882744e-06
1.90011918913179e-09	-0.0069459286	-0.005417774	0.7693523	0	0	0.24909994	4.895631e-16	-4.0614483e-16	4.3889465e-16	6.613338e-16	-2.0095495e-16	-8.171379	750	3.1180873e-06
1.910021194590363e-09	-0.0063259923	-0.006647665	0.76923937	0	0	0.24908997	4.7983945e-16	-4.0590894e-16	4.3886765e-16	6.615375e-16	-2.0091749e-16	-9.500249	750	4.541412e-06
1.920046506497905e-09	-0.00603689	-0.009466373	0.7705488	0	0	0.24907996	4.885132e-16	-4.067783e-16	4.3951396e-16	6.5924235e-16	-2.0125139e-16	-9.500196	750	4.0229384e-06
1.9300349414781344e-09	-0.0031151052	-0.012132914	0.7701141	0	0	0.24906994	4.7665964e-16	-4.061184e-16	4.3887768e-16	6.6091334e-16	-2.0112976e-16	-8.778914	750	3.8210683e-06
1.9400003140919755e-09	0.0015518824	-0.015465536	0.77167654	0	0	0.24905995	4.954552e-16	-4.0742444e-16	4.4019352e-16	6.575888e-16	-2.0152976e-16	-7.0119333	750	3.8432004e-06
1.950113010858521e-09	0.0040628226	-0.01633623	0.7684926	0	0	0.24904989	4.893859e-16	-4.0430593e-16	4.3702265e-16	6.6460386e-16	-2.0069008e-16	-8.751051	750	4.6221357e-06
1.9600039870403615e-09	0.006341052	-0.01297501	0.7691232	0	0	0.24903992	4.9644993e-16	-4.0504967e-16	4.3772074e-16	6.671632e-16	-2.008468e-16	-7.316962	750	2.3198097e-06
1.9700631681671993e-09	0.008098385	-0.0106161395	0.7692841	0	0	0.24902989	4.9690346e-16	-4.0534764e-16	4.3802482e-16	6.687386e-16	-2.0088068e-16	-4.8412876	750	2.3142807e-06
1.9800688891770856e-09	0.009400862	-0.007654357	0.7696171	0	0	0.24901989	4.9051694e-16	-4.0538235e-16	4.3815341e-16	6.6131605e-16	-2.0095956e-16	-7.0956388	750	3.3630167e-06
1.9900437226813158e-09	0.012546596	-0.0060058716	0.7684317	0	0	0.24900988	4.847202e-16	-4.0489416e-16	4.3763164e-16	6.62726e-16	-2.0064204e-16	-7.542572	750	2.6954285e-06
2.000100887553309e-09	0.008291694	-0.0055852523	0.7692445	0	0	0.24899985	4.96489e-16	-4.053327e-16	4.382542e-16	6.619804e-16	-2.0084614e-16	-5.764637	750	2.6924092e-06
2.01009919283319e-09	0.008148047	-0.00589983	0.76836896	0	0	0.24898985	4.906484e-16	-4.0517554e-16	4.3778228e-16	6.643501e-16	-2.0060947e-16	-8.957275	750	3.0664523e-06
2.0200159754847313e-09	0.0051395018	-0.0045806803	0.7679913	0	0	0.24898003	5.0611733e-16	-4.0500587e-16	4.3786294e-16	6.648725e-16	-2.0050289e-16	-8.032368	750	3.643784e-06
2.030005953767636e-09	0.0057407315	-0.005840541	0.7662407	0	0	0.24897002	4.8797277e-16	-4.0373105e-16	4.3636133e-16	6.670473e-16	-2.0003786e-16	-9.914335	750	2.5460029e-06
2.0400418239708824e-09	0.0077330307	-0.0054238215	0.76808655	0	0	0.24896	4.820161e-16	-4.0478778e-16	4.3739942e-16	6.6008293e-16	-2.0051165e-16	-6.1976957	750	4.0335403e-06
2.0500304029131505e-09	0.0077181086	-0.0048897928	0.7686369	0	0	0.24894999	5.0064174e-16	-4.050787e-16	4.3778803e-16	6.5890974e-16	-2.0064728e-16	-8.063577	750	2.6287464e-06
2.060105722167029e-09	0.006305681	-0.0024583847	0.7709615	0	0	0.24893996	4.918726e-16	-4.0671208e-16	4.3929614e-16	6.570781e-16	-2.0124594e-16	-5.464584	750	2.457859e-06
2.0701263727176336e-09	0.007815986	-0.0003244877	0.7691469	0	0	0.24892995	5.0415655e-16	-4.05048e-16	4.3759763e-16	6.632691e-16	-2.007642e-16	-5.034106	750	4.1712474e-06
2.080025286109357e-09	0.0059544044	0.0015584407	0.76963717	0	0	0.24891998	5.0733547e-16	-4.0598654e-16	4.3856645e-16	6.6313304e-16	-2.0088416e-16	-9.65341	750	3.3494127e-06
2.0901065948338556e-09	0.00481615	0.006177943	0.76981384	0	0	0.24890994	4.830982e-16	-4.0626596e-16	4.3892874e-16	6.6000167e-16	-2.0092216e-16	-8.853435	750	3.8440817e-06
2.1000632017178317e-09	0.0030718127	0.006382469	0.76850384	0	0	0.24889994	5.0293296e-16	-4.055813e-16	4.3831252e-16	6.6926704e-16	-2.005722e-16	-6.3904643	750	2.441756e-06
2.1100655507744476e-09	0.0018950287	0.004158184	0.7691149	0	0	0.24888994	4.86515e-16	-4.059961e-16	4.3886175e-16	6.632868e-16	-2.0072363e-16	-10.4752655	750	3.5225364e-06
2.12007730603306e-09	-0.0014980605	0.0019859779	0.76808643	0	0	0.24887992	5.044166e-16	-4.049649e-16	4.3777109e-16	6.636415e-16	-2.0044713e-16	-9.31687	750	3.4166153e-06
2.1300996068591605e-09	-0.0027128493	-0.00044821436	0.76924133	0	0	0.2488699	4.8158826e-16	-4.0540379e-16	4.3828177e-16	6.66151e-16	-2.0074046e-16	-7.315992	750	4.397732e-06
2.1401060417291033e-09	0.0013301761	-0.0002809898	0.76932544	0	0	0.2488599	5.126335e-16	-4.0557888e-16	4.3859988e-16	6.6640407e-16	-2.0075433e-16	-7.804179	750	3.6097856e-06
2.1501012954941113e-09	0.0027726353	0.0009131348	0.7703181	0	0	0.24884988	5.078444e-16	-4.0628653e-16	4.3901111e-16	6.6711007e-16	-2.0100527e-16	-6.8035107	750	4.00145e-06
2.1600471565495252e-09	0.0026620398	0.0011043807	0.7704887	0	0	0.24883988	4.824909e-16	-4.0577434e-16	4.3860597e-16	6.6351823e-16	-2.0104177e-16	-9.197353	750	2.6363482e-06
2.1701346806739073e-09	0.0007138377	0.001420863	0.7700902	0	0	0.24882986	4.961683e-16	-4.0582203e-16	4.3857537e-16	6.6310054e-16	-2.0092966e-16	-8.890724	750	2.7358335e-06
2.180093007845735e-09	0.0006634011	0.0025778986	0.7681713	0	0	0.24881986	4.933194e-16	-4.0414708e-16	4.366743e-16	6.6436833e-16	-2.0042095e-16	-7.617362	750	3.046854e-06
2.1900342954057564e-09	-0.0010093681	0.002244259	0.76801866	0	0	0.24881002	5.0404585e-16	-4.0459535e-16	4.372957e-16	6.6703045e-16	-2.0037311e-16	-5.298957	750	2.5309612e-06
2.2000584656933284e-09	-0.0026978704	0.0021885312	0.76694137	0	0	0.24880001	4.890775e-16	-4.038937e-16	4.363869e-16	6.6473573e-16	-2.0008399e-16	-9.552199	750	3.413681e-06
2.210112613896706e-09	-0.0070535894	-0.00047524797	0.7664081	0	0	0.24878982	4.983833e-16	-4.0287346e-16	4.3578567e-16	6.6402814e-16	-1.9993678e-16	-9.632749	750	2.8504282e-06
2.220101796911039e-09	-0.006390185	-0.00014189945	0.7673976	0	0	0.2487798	5.1364946e-16	-4.0349203e-16	4.3624905e-16	6.652208e-16	-2.0018687e-16	-6.93429	750	3.0407634e-06
2.230093563723609e-09	-0.0077506797	-0.0031148503	0.7678103	0	0	0.24876997	5.2305873e-16	-4.0443473e-16	4.370839e-16	6.6641397e-16	-2.0028653e-16	-7.7490077	750	2.526193e-06
2.240100051601169e-09	-0.004771575	-0.0012730923	0.7689371	0	0	0.24875996	4.954973e-16	-4.0540503e-16	4.3814987e-16	6.6395027e-16	-2.0057239e-16	-7.8645124	750	3.1560758e-06
2.250083435624451e-09	-0.006443779	0.00053016795	0.77142406	0	0	0.24874996	5.018793e-16	-4.069627e-16	4.3972493e-16	6.611691e-16	-2.0121297e-16	-7.093383	750	2.6056266e-06
2.2600427005318494e-09	-0.0062759635	0.001784299	0.7713848	0	0	0.24873996	4.873054e-16	-4.0637213e-16	4.3931703e-16	6.616631e-16	-2.011947e-16	-7.525135	750	5.2153914e-06
2.270070673491574e-09	-0.005179565	0.002775154	0.7691836	0	0	0.24872993	4.902114e-16	-4.054888e-16	4.3817422e-16	6.6566763e-16	-2.006125e-16	-9.176545	750	2.767781e-06
2.2800580453347864e-09	-0.005844187	0.0002882638	0.7704373	0	0	0.24871995	5.074089e-16	-4.0603006e-16	4.3915077e-16	6.619662e-16	-2.0093142e-16	-8.091007	750	4.003026e-06
2.290008610490905e-09	-0.0075196126	0.0015954811	0.76927966	0	0	0.24870995	4.950883e-16	-4.056829e-16	4.3834913e-16	6.636321e-16	-2.0062146e-16	-7.943003	750	3.3224637e-06
2.3000686381677015e-09	-0.0072061345	0.0010078823	0.7695035	0	0	0.24869992	4.9329256e-16	-4.063655e-16	4.3929882e-16	6.639176e-16	-2.0067171e-16	-8.987446	750	3.4533884e-06
2.310104682813208e-09	-0.006200296	-0.0034684474	0.7681469	0	0	0.24868989	5.0928396e-16	-4.053634e-16	4.3819378e-16	6.637569e-16	-2.0030983e-16	-8.36636	750	1.7466721e-06
2.3201467447186895e-09	-0.008191352	-0.0058334637	0.7683953	0	0	0.24867986	4.99871e-16	-4.0570718e-16	4.3866968e-16	6.641418e-16	-2.0036657e-16	-8.851362	750	3.166876e-06
2.3300105267337826e-09	-0.0053847292	-0.007994136	0.7695685	0	0	0.24867007	4.9849324e-16	-4.0671105e-16	4.3953887e-16	6.625566e-16	-2.006645e-16	-9.507351	750	3.7311916e-06
2.3400600332957124e-09	-0.004569085	-0.00915027	0.7702054	0	0	0.24865988	4.851393e-16	-4.061789e-16	4.3916014e-16	6.658452e-16	-2.0082245e-16	-8.844736	750	2.8215045e-06
2.350036469241133e-09	-0.0071585076	-0.009412889	0.76926607	0	0	0.24865004	5.032301e-16	-4.058209e-16	4.3867098e-16	6.6454764e-16	-2.0056951e-16	-9.17893	750	2.8679378e-06
2.360095436278904e-09	-0.005037391	-0.008583596	0.7688966	0	0	0.24863985	5.010829e-16	-4.053115e-16	4.383981e-16	6.6612953e-16	-2.0046505e-16	-7.982559	750	3.955628e-06
2.370123615081326e-09	-0.0017489027	-0.010150593	0.7707183	0	0	0.24862984	4.8468305e-16	-4.0697715e-16	4.3987207e-16	6.645337e-16	-2.009319e-16	-7.954345	750	3.971968e-06
2.380122791094359e-09	0.0018147994	-0.010376951	0.77333313	0	0	0.24861982	4.916469e-16	-4.0875804e-16	4.419676e-16	6.5910445e-16	-2.016055e-16	-9.795221	750	4.0228174e-06
2.390113223128308e-09	0.0028501768	-0.009640214	0.7718493	0	0	0.24860981	4.901738e-16	-4.077394e-16	4.4072035e-16	6.607729e-16	-2.0121056e-16	-9.894257	750	3.5437358e-06
2.4000489758443155e-09	0.0047176243	-0.01021191	0.7704965	0	0	0.24859999	4.958242e-16	-4.065104e-16	4.3941314e-16	6.66585e-16	-2.0084988e-16	-7.8227825	750	3.2649539e-06
2.410030316444394e-09	0.008549249	-0.0072414353	0.7722254	0	0	0.24858998	4.9512654e-16	-4.0740175e-16	4.4051897e-16	6.637585e-16	-2.0129247e-16	-8.445305	750	2.920893e-06
2.420081458232241e-09	0.007794244	-0.0065768166	0.77174664	0	0	0.24857996	4.9260064e-16	-4.0672325e-16	4.3989584e-16	6.6453266e-16	-2.011596e-16	-7.8375993	750	2.3118166e-06
2.430015459278638e-09	0.009520104	-0.0050844816	0.7708156	0	0	0.24856998	5.054162e-16	-4.0648497e-16	4.3956346e-16	6.6488026e-16	-2.0090888e-16	-8.497928	750	2.783535e-06
2.4400337145761642e-09	0.009964111	-0.003337069	0.76987225	0	0	0.24855997	4.9492596e-16	-4.0635233e-16	4.3921967e-16	6.641758e-16	-2.0065489e-16	-6.9846044	750	4.241724e-06
2.4501171786322917e-09	0.00887839	-0.001456189	0.7705047	0	0	0.24854992	4.941837e-16	-4.0645405e-16	4.3947262e-16	6.6101313e-16	-2.0081159e-16	-8.623724	750	4.5169822e-06
2.46013950314451e-09	0.010824795	0.0026419368	0.7689673	0	0	0.24853991	5.032801e-16	-4.054728e-16	4.3811757e-16	6.628368e-16	-2.004028e-16	-8.422631	750	3.3292147e-06
2.4700383883756856e-09	0.010779581	0.0073587443	0.76832527	0	0	0.24852993	5.025208e-16	-4.0455138e-16	4.3739776e-16	6.6412677e-16	-2.0022754e-16	-8.159204	750	2.5394088e-06
2.4800523394867423e-09	0.008442208	0.009482629	0.768512	0	0	0.24851991	4.9542714e-16	-4.0500917e-16	4.3777474e-16	6.627368e-16	-2.0026812e-16	-6.247342	750	4.036125e-06
2.4900415110701162e-09	0.0075555216	0.012224641	0.76851815	0	0	0.24850991	4.96116e-16	-4.045428e-16	4.3721117e-16	6.6275955e-16	-2.0026168e-16	-7.5236483	750	2.4020096e-06
2.5000564215145966e-09	0.0061207935	0.012007412	0.7694835	0	0	0.2484999	5.092571e-16	-4.0516966e-16	4.381523e-16	6.6413815e-16	-2.0050517e-16	-8.447367	750	2.9885005e-06
2.5100601668537615e-09	0.0013127506	0.014053598	0.7700274	0	0	0.24848989	5.0397216e-16	-4.0586497e-16	4.3869927e-16	6.64185e-16	-2.0063879e-16	-11.046776	750	3.5294506e-06
2.5201298831690108e-09	-0.0012292613	0.015462818	0.76916075	0	0	0.24847986	5.018651e-16	-4.053478e-16	4.3831432e-16	6.671319e-16	-2.0040483e-16	-8.177155	750	3.4440595e-06
2.530132071257779e-09	-0.0028061215	0.016959041	0.7678927	0	0	0.24846984	4.9905927e-16	-4.049387e-16	4.3756322e-16	6.688612e-16	-2.000664e-16	-8.860636	750	3.0381943e-06
2.5400521461967927e-09	-0.00572038	0.011606804	0.7680654	0	0	0.24846002	4.9020936e-16	-4.046608e-16	4.374009e-16	6.651803e-16	-2.0010343e-16	-6.8291607	750	3.2959335e-06
2.550093356535494e-09	-0.0071941824	0.007729214	0.7689121	0	0	0.24844983	4.967092e-16	-4.0457142e-16	4.3758953e-16	6.6714014e-16	-2.0031593e-16	-6.497783	750	4.2332726e-06
2.5601399486692684e-09	-0.007107801	0.005507968	0.7714252	0	0	0.24843982	4.909002e-16	-4.071656e-16	4.3988353e-16	6.662265e-16	-2.0096248e-16	-6.8915796	750	3.521374e-06
2.5700919313563337e-09	-0.0074069942	0.0019236254	0.7714299	0	0	0.24842998	5.041016e-16	-4.0631151e-16	4.3928815e-16	6.677753e-16	-2.0095564e-16	-8.242459	750	3.1793263e-06
2.580018394418945e-09	-0.0054800026	0.0007086244	0.7720667	0	0	0.24841999	5.025807e-16	-4.0729254e-16	4.404107e-16	6.678351e-16	-2.0111352e-16	-7.060151	750	2.5001611e-06
2.5901073233080677e-09	-6.003279e-05	-0.00019484677	0.7715119	0	0	0.24840996	4.926623e-16	-4.067752e-16	4.3968803e-16	6.626452e-16	-2.0096087e-16	-6.3994107	750	3.2074363e-06
2.600007773067299e-09	0.00031848502	0.0017025417	0.7712022	0	0	0.24839999	5.0123196e-16	-4.0651732e-16	4.3939755e-16	6.6261355e-16	-2.0087213e-16	-4.9193907	750	3.9304423e-06
2.6100651579860714e-09	-0.0009800388	0.0017688982	0.7721885	0	0	0.24838994	4.946016e-16	-4.067821e-16	4.3981924e-16	6.6107205e-16	-2.011209e-16	-10.005237	750	4.1546277e-06
